frame,track_id,class_id,center_x,center_y,width,height,dt_frames,dt_seconds,dx,dy,vx,vy,speed_normalized,acceleration,displacement,direction_deg,motion_state
161,64,2,0.625503,0.52958,0.0404301,0.0460598,1.0,0.03333333333333333,-0.0019419999999999993,-0.0037889999999999313,-0.05825999999999998,-0.11366999999999794,0.12773056212198994,-0.029231769843089395,0.004257685404066331,242.86321369798043,fast
162,64,2,0.624103,0.526596,0.040097,0.0460917,1.0,0.03333333333333333,-0.0014000000000000679,-0.0029840000000000977,-0.042000000000002036,-0.08952000000000293,0.09888291257846675,-0.8654294863056956,0.0032960970859488912,244.86549071743275,fast
163,64,2,0.622001,0.523031,0.0381737,0.0439866,1.0,0.03333333333333333,-0.0021019999999999373,-0.0035649999999999293,-0.06305999999999812,-0.10694999999999788,0.1241566192355418,0.7582111997122516,0.00413855397451806,239.4754922164656,fast
164,64,2,0.619702,0.51818,0.0332251,0.0380333,1.0,0.03333333333333333,-0.002299000000000051,-0.00485100000000005,-0.06897000000000153,-0.1455300000000015,0.16104608595057704,1.106684001451057,0.005368202865019234,244.64265529025823,fast
165,64,2,0.618355,0.516218,0.0338188,0.0387961,1.0,0.03333333333333333,-0.001346999999999987,-0.0019620000000000193,-0.04040999999999961,-0.05886000000000058,0.07139655243777557,-2.6894860053840444,0.0023798850812591856,235.52867481241208,fast
166,64,2,0.617124,0.511649,0.035753,0.0415244,1.0,0.03333333333333333,-0.0012309999999999821,-0.004568999999999934,-0.03692999999999946,-0.13706999999999803,0.1419577747078314,2.1168366681016755,0.00473192582359438,254.92116891160458,fast
167,64,2,0.614814,0.507612,0.0363445,0.0427921,1.0,0.03333333333333333,-0.0023100000000000342,-0.004037000000000068,-0.06930000000000103,-0.12111000000000205,0.13953537938458704,-0.07267185969733109,0.004651179312819568,240.22150428654894,fast
168,64,2,0.613502,0.505364,0.0363348,0.043271,1.0,0.03333333333333333,-0.0013119999999999798,-0.0022479999999999167,-0.039359999999999395,-0.0674399999999975,0.07808561455223116,-1.8434929449706765,0.0026028538184077053,239.73088677926262,fast
169,64,2,0.612711,0.503177,0.0361929,0.0435301,1.0,0.03333333333333333,-0.0007909999999999862,-0.00218700000000005,-0.023729999999999585,-0.0656100000000015,0.0697695133994797,-0.2494830345825437,0.0023256504466493233,250.1158207387126,fast
170,64,2,0.611123,0.499371,0.0341714,0.0411757,1.0,0.03333333333333333,-0.0015880000000000338,-0.003805999999999976,-0.047640000000001015,-0.11417999999999928,0.12372001454898045,1.6185150344850223,0.004124000484966015,247.35234854612912,fast
171,64,2,0.608986,0.496528,0.0314639,0.0379001,1.0,0.03333333333333333,-0.0021369999999999445,-0.0028429999999999844,-0.06410999999999833,-0.08528999999999953,0.10669806090084162,-0.5106586094441649,0.003556602030028054,233.06888549555512,fast
172,64,2,0.607653,0.495235,0.0298542,0.0358464,1.0,0.03333333333333333,-0.0013330000000000286,-0.0012930000000000441,-0.03999000000000086,-0.03879000000000132,0.055712334361433566,-1.5295717961822417,0.0018570778120477855,224.12732141931363,fast
173,64,2,0.606358,0.492826,0.0286946,0.0342845,1.0,0.03333333333333333,-0.0012950000000000461,-0.0024089999999999945,-0.03885000000000138,-0.07226999999999983,0.08205044424011416,0.790143296360418,0.0027350148080038054,241.73897187425985,fast
174,64,2,0.605194,0.490868,0.0281495,0.0336114,1.0,0.03333333333333333,-0.0011639999999999429,-0.0019579999999999598,-0.034919999999998286,-0.05873999999999879,0.06833589100904253,-0.4114365969321492,0.002277863033634751,239.2691869287442,fast
175,64,2,0.603948,0.489112,0.0289682,0.0347717,1.0,0.03333333333333333,-0.0012459999999999694,-0.0017560000000000353,-0.03737999999999908,-0.05268000000000106,0.06459447964029158,-0.1122423410625284,0.0021531493213430525,234.64173827269735,fast
176,64,2,0.603078,0.487178,0.0301862,0.0364477,1.0,0.03333333333333333,-0.0008700000000000374,-0.0019339999999999913,-0.026100000000001122,-0.05801999999999974,0.06362020433793047,-0.02922825907083315,0.002120673477931016,245.77964609626048,fast
177,64,2,0.602299,0.486061,0.0299316,0.0361724,1.0,0.03333333333333333,-0.0007789999999999742,-0.0011169999999999791,-0.023369999999999225,-0.033509999999999374,0.04085433881486668,-0.6829759656919139,0.001361811293828889,235.1079362425292,fast
178,64,2,0.601281,0.484317,0.0298657,0.0360514,1.0,0.03333333333333333,-0.0010180000000000744,-0.0017440000000000233,-0.030540000000002232,-0.0523200000000007,0.06058113567770259,0.5918039058850774,0.002019371189256753,239.7272241245679,fast
179,64,2,0.599237,0.482354,0.0295275,0.0358567,1.0,0.03333333333333333,-0.0020439999999999348,-0.0019629999999999925,-0.06131999999999804,-0.058889999999999776,0.0850186714786801,0.7331260740293253,0.0028339557159560037,223.8419450589012,fast
180,64,2,0.59775,0.480456,0.0296008,0.0360036,1.0,0.03333333333333333,-0.001487000000000016,-0.0018980000000000108,-0.04461000000000048,-0.056940000000000324,0.07233405629439067,-0.3805384555286828,0.002411135209813023,231.92285318463354,fast
181,64,2,0.596589,0.47831,0.029626,0.0361542,1.0,0.03333333333333333,-0.0011609999999999676,-0.0021459999999999813,-0.03482999999999903,-0.06437999999999944,0.0731977684086056,0.025911363426447953,0.0024399256136201867,241.58632278837635,fast
182,64,2,0.59564,0.475527,0.0291042,0.0356437,1.0,0.03333333333333333,-0.0009490000000000887,-0.0027830000000000354,-0.02847000000000266,-0.08349000000000106,0.08821066262079845,0.45038682636578536,0.002940355420693282,251.17067905626243,fast
183,64,2,0.594876,0.473465,0.0274633,0.0336052,1.0,0.03333333333333333,-0.0007639999999999869,-0.0020619999999999528,-0.022919999999999607,-0.06185999999999858,0.06596958390045982,-0.667232361610159,0.002198986130015327,249.6696235987783,fast
184,64,2,0.594148,0.471139,0.0256022,0.0312121,1.0,0.03333333333333333,-0.0007279999999999509,-0.0023260000000000502,-0.021839999999998527,-0.06978000000000151,0.07311794581359726,0.2144508573941234,0.0024372648604532423,252.6207324627095,fast
185,64,2,0.593695,0.469714,0.0257861,0.0315489,1.0,0.03333333333333333,-0.0004530000000000367,-0.001424999999999954,-0.013590000000001101,-0.04274999999999862,0.044858116322466245,-0.8477948847339305,0.001495270544082208,252.3648134123479,fast
186,64,2,0.592983,0.469012,0.0257359,0.0316366,1.0,0.03333333333333333,-0.0007119999999999349,-0.0007020000000000359,-0.021359999999998047,-0.021060000000001078,0.029996219761829358,-0.4458568968191066,0.0009998739920609784,224.59480322260939,moving
187,64,2,0.592425,0.467522,0.0257331,0.0317884,1.0,0.03333333333333333,-0.0005580000000000584,-0.0014899999999999913,-0.016740000000001753,-0.04469999999999974,0.04773172529879929,0.5320651661090979,0.001591057509959976,249.4692434853398,fast
188,64,2,0.591278,0.465501,0.0260554,0.032712,1.0,0.03333333333333333,-0.0011470000000000091,-0.002020999999999995,-0.034410000000000274,-0.06062999999999985,0.0697140229795986,0.6594689304239794,0.0023238007659866196,240.42332040150876,fast
189,64,2,0.590531,0.463224,0.0244314,0.030826,1.0,0.03333333333333333,-0.0007469999999999422,-0.0022769999999999735,-0.022409999999998265,-0.0683099999999992,0.07189203154731276,0.06534025703142488,0.0023964010515770922,251.83723810581623,fast
190,64,2,0.589465,0.461953,0.0230103,0.0289231,1.0,0.03333333333333333,-0.0010660000000000114,-0.0012710000000000221,-0.03198000000000034,-0.03813000000000066,0.04976562367739474,-0.6637922360975406,0.0016588541225798247,230.013113755036,fast
191,64,2,0.58855,0.460796,0.0225163,0.0281904,1.0,0.03333333333333333,-0.0009149999999999991,-0.0011570000000000191,-0.027449999999999974,-0.034710000000000574,0.044252532130941824,-0.16539274639358748,0.0014750844043647275,231.6616998921931,fast
192,64,2,0.587985,0.458672,0.0222274,0.027748,1.0,0.03333333333333333,-0.0005650000000000377,-0.0021239999999999593,-0.01695000000000113,-0.06371999999999878,0.06593588476694524,0.6505005790801026,0.002197862825564842,255.10384692554953,fast
193,64,2,0.58692,0.456613,0.0219499,0.0273548,1.0,0.03333333333333333,-0.0010649999999999826,-0.002059000000000033,-0.03194999999999948,-0.06177000000000099,0.06954376607576045,0.10823643926445609,0.0023181255358586815,242.6501242199309,fast
196,64,2,0.584061,0.452538,0.0201838,0.0250673,3.0,0.1,-0.002858999999999945,-0.004074999999999995,-0.02858999999999945,-0.04074999999999995,0.04977901766808948,-0.19764748407670965,0.004977901766808948,234.9466888143645,fast
197,64,2,0.582932,0.451527,0.020228,0.0251175,1.0,0.03333333333333333,-0.0011290000000000466,-0.0010109999999999841,-0.0338700000000014,-0.030329999999999524,0.045465215274977704,-0.12941407179335335,0.0015155071758325902,221.84389606730244,fast
198,64,2,0.582488,0.450522,0.0210185,0.0261224,1.0,0.03333333333333333,-0.00044399999999999995,-0.0010050000000000336,-0.013319999999999999,-0.03015000000000101,0.03296126362869089,-0.37511854938860445,0.0010987087876230296,246.16458767763217,fast
199,64,2,0.581268,0.449867,0.0214822,0.0267111,1.0,0.03333333333333333,-0.0012199999999999989,-0.0006549999999999612,-0.036599999999999966,-0.019649999999998835,0.041541334836520984,0.2574021362349029,0.0013847111612173661,208.2306949308907,fast
200,64,2,0.580633,0.448722,0.0222828,0.027902,1.0,0.03333333333333333,-0.0006350000000000522,-0.0011450000000000071,-0.019050000000001566,-0.034350000000000214,0.039278811081804324,-0.06787571264149979,0.001309293702726811,240.98790018059654,fast
201,64,2,0.579874,0.447582,0.0224981,0.0283413,1.0,0.03333333333333333,-0.0007589999999999542,-0.0011400000000000299,-0.022769999999998625,-0.034200000000000896,0.04108665111687735,0.054235201052190776,0.001369555037229245,236.34474157029456,fast
202,64,2,0.579696,0.446204,0.0226595,0.0286383,1.0,0.03333333333333333,-0.00017800000000001148,-0.0013779999999999903,-0.0053400000000003445,-0.04133999999999971,0.041683464347388156,0.017904396915324194,0.0013894488115796053,262.63970503626433,fast
203,64,2,0.579525,0.444847,0.0226135,0.0286336,1.0,0.03333333333333333,-0.00017100000000003224,-0.001356999999999997,-0.005130000000000967,-0.04070999999999991,0.041031950965071146,-0.019545401469510323,0.0013677316988357049,262.81782818128755,fast
204,64,2,0.579117,0.44371,0.0216876,0.0274284,1.0,0.03333333333333333,-0.00040799999999996395,-0.0011369999999999991,-0.012239999999998918,-0.034109999999999974,0.036239615064180414,-0.14377007702672195,0.0012079871688060136,250.26003133335146,fast
205,64,2,0.578883,0.442284,0.0222761,0.0283218,1.0,0.03333333333333333,-0.00023399999999995647,-0.0014259999999999828,-0.007019999999998694,-0.042779999999999485,0.04335214873567327,0.21337601014478577,0.0014450716245224425,260.68107989860425,fast
206,64,2,0.578444,0.441242,0.0226583,0.0290234,1.0,0.03333333333333333,-0.0004390000000000782,-0.0010419999999999874,-0.013170000000002346,-0.03125999999999962,0.03392103329794124,-0.28293346313196105,0.0011307011099313746,247.15405586527152,fast
207,64,2,0.578456,0.440725,0.0232286,0.030007,1.0,0.03333333333333333,1.2000000000012001e-05,-0.0005170000000000452,0.00036000000000036003,-0.015510000000001356,0.015514177387152769,-0.5522056773236541,0.0005171392462384256,271.3296439522625,moving
208,64,2,0.578101,0.439727,0.0234814,0.0307227,1.0,0.03333333333333333,-0.0003549999999999942,-0.0009979999999999989,-0.010649999999999826,-0.029939999999999967,0.03177776109168162,0.4879075111358656,0.0010592587030560541,250.41894630926132,fast
209,64,2,0.577466,0.438558,0.022582,0.0298677,1.0,0.03333333333333333,-0.0006349999999999412,-0.0011689999999999756,-0.019049999999998235,-0.03506999999999927,0.03990999123026565,0.24396690415752093,0.0013303330410088551,241.4892209345217,fast
210,64,2,0.576955,0.437415,0.0219262,0.0293778,1.0,0.03333333333333333,-0.0005110000000000392,-0.0011430000000000051,-0.015330000000001176,-0.034290000000000154,0.03756079072650158,-0.07047601511292224,0.0012520263575500523,245.9120561900793,fast
214,64,2,0.575011,0.431218,0.0202739,0.0270738,4.0,0.13333333333333333,-0.0019439999999999458,-0.006197000000000008,-0.014579999999999593,-0.04647750000000006,0.04871072167654667,0.0836244821253382,0.006494762890206222,252.58334957339076,fast
126,67,2,0.390214,0.504839,0.0573405,0.0610573,,,,,0.0,0.0,0.0,0.0,0.0,0.0,stationary
128,67,2,0.388347,0.508843,0.0571815,0.0607194,2.0,0.06666666666666667,-0.0018670000000000075,0.0040040000000000076,-0.028005000000000113,0.06006000000000011,0.06626827012228416,0.0,0.004417884674818944,114.9988732277842,fast
129,67,2,0.386709,0.511368,0.0602814,0.0638483,1.0,0.03333333333333333,-0.0016379999999999728,0.0025249999999999995,-0.049139999999999184,0.07574999999999998,0.09029286848915542,0.7207379510061379,0.003009762282971848,122.97199379683616,fast
174,84,2,0.451233,0.417144,0.0172833,0.0308213,,,,,0.0,0.0,0.0,0.0,0.0,0.0,stationary
175,84,2,0.45075,0.417588,0.017609,0.0313847,1.0,0.03333333333333333,-0.0004830000000000112,0.00044399999999999995,-0.014490000000000336,0.013319999999999999,0.01968203495576638,0.0,0.0006560678318588794,137.40908137447292,moving
176,84,2,0.449513,0.417821,0.0183669,0.0326803,1.0,0.03333333333333333,-0.0012369999999999881,0.00023299999999998322,-0.03710999999999964,0.006989999999999497,0.037762576712930575,0.5424162527149259,0.0012587525570976858,169.3328102927171,fast
177,84,2,0.448786,0.417987,0.019028,0.0337431,1.0,0.03333333333333333,-0.0007269999999999777,0.00016599999999999948,-0.02180999999999933,0.0049799999999999844,0.022371332101597585,-0.4617373383399897,0.0007457110700532528,167.1378387896691,moving
178,84,2,0.448648,0.417863,0.0194139,0.0343273,1.0,0.03333333333333333,-0.000138000000000027,-0.000124000000000013,-0.00414000000000081,-0.0037200000000003897,0.005565788353864132,-0.5041663124320036,0.00018552627846213772,221.9413024259016,slow
179,84,2,0.448027,0.418446,0.0189639,0.0333351,1.0,0.03333333333333333,-0.0006209999999999827,0.0005830000000000002,-0.01862999999999948,0.017490000000000006,0.025553414644621974,0.5996287887227353,0.0008517804881540658,136.8077384704028,moving
180,84,2,0.447473,0.419572,0.0189588,0.0330795,1.0,0.03333333333333333,-0.0005539999999999989,0.0011260000000000159,-0.016619999999999968,0.033780000000000476,0.03764721503644102,0.36281401175457145,0.0012549071678813674,116.19751379815318,fast
181,84,2,0.447015,0.420876,0.0190633,0.033039,1.0,0.03333333333333333,-0.00045800000000001395,0.0013039999999999718,-0.013740000000000419,0.039119999999999155,0.04146277848866312,0.11446690356666303,0.0013820926162887708,109.35265170354194,fast
182,84,2,0.446518,0.421461,0.0195976,0.0339025,1.0,0.03333333333333333,-0.0004969999999999697,0.0005850000000000022,-0.01490999999999909,0.017550000000000066,0.023028473679338263,-0.5530291442797458,0.0007676157893112754,130.35031855276276,moving
183,84,2,0.445202,0.422513,0.0190593,0.0331405,1.0,0.03333333333333333,-0.0013160000000000394,0.001052000000000053,-0.03948000000000118,0.03156000000000159,0.05054407977201873,0.8254681827804141,0.0016848026590672912,141.36143600875232,fast
184,84,2,0.444304,0.423355,0.0194554,0.0341307,1.0,0.03333333333333333,-0.0008980000000000099,0.0008419999999999539,-0.026940000000000297,0.025259999999998617,0.03693008529640767,-0.40841983426833184,0.0012310028432135892,136.84336581978505,fast
185,84,2,0.443551,0.424436,0.019055,0.0335359,1.0,0.03333333333333333,-0.0007530000000000037,0.0010809999999999986,-0.02259000000000011,0.03242999999999996,0.03952231015515164,0.07776674576231907,0.0013174103385050547,124.86019132591048,fast
186,84,2,0.442794,0.425585,0.0190322,0.0332974,1.0,0.03333333333333333,-0.0007569999999999522,0.0011490000000000111,-0.022709999999998565,0.034470000000000334,0.04127862643063548,0.05268948826451514,0.0013759542143545159,123.37824112543876,fast
187,84,2,0.442392,0.425891,0.019346,0.0337643,1.0,0.03333333333333333,-0.00040200000000001346,0.00030600000000002847,-0.012060000000000404,0.009180000000000854,0.015156384793215875,-0.783667249122588,0.0005052128264405292,142.7218258001293,moving
188,84,2,0.44226,0.426119,0.0195885,0.0342058,1.0,0.03333333333333333,-0.000132000000000021,0.00022800000000000598,-0.00396000000000063,0.006840000000000179,0.007903619424036524,-0.21758296107538055,0.00026345398080121745,120.06858282186573,slow
189,84,2,0.441985,0.426131,0.0200066,0.0350171,1.0,0.03333333333333333,-0.0002749999999999697,1.199999999995649e-05,-0.008249999999999091,0.0003599999999986947,0.008257850809985857,0.010626941578479997,0.00027526169366619524,177.50140561059015,slow
190,84,2,0.441235,0.426508,0.0209488,0.036782,1.0,0.03333333333333333,-0.0007500000000000284,0.0003770000000000162,-0.022500000000000853,0.011310000000000486,0.025182654744884413,0.5077441180469567,0.0008394218248294805,153.31284825226953,moving
191,84,2,0.440548,0.426676,0.0214971,0.0377107,1.0,0.03333333333333333,-0.0006869999999999932,0.00016800000000000148,-0.020609999999999795,0.0050400000000000444,0.021217297188850234,-0.11896072668102539,0.0007072432396283411,166.25848530857434,moving
192,84,2,0.439503,0.427136,0.0216863,0.0379267,1.0,0.03333333333333333,-0.0010450000000000181,0.00046000000000001595,-0.031350000000000544,0.013800000000000479,0.034252919583592396,0.3910686718422649,0.0011417639861197465,156.24131907470996,fast
193,84,2,0.438767,0.427659,0.0216688,0.0377266,1.0,0.03333333333333333,-0.0007359999999999589,0.0005229999999999957,-0.022079999999998767,0.01568999999999987,0.027086943349147786,-0.21497928703333832,0.0009028981116382596,144.60248155388217,moving
194,84,2,0.438977,0.428903,0.0212737,0.0364451,1.0,0.03333333333333333,0.00020999999999998797,0.0012439999999999674,0.006299999999999639,0.03731999999999902,0.03784801712111115,0.3228322131589008,0.0012616005707037049,80.41821842999309,fast
195,84,2,0.437772,0.430861,0.0201936,0.034129,1.0,0.03333333333333333,-0.0012050000000000116,0.0019580000000000153,-0.03615000000000035,0.05874000000000046,0.06897253148899263,0.9337354310364444,0.0022990843829664206,121.6091348837225,fast
196,84,2,0.437929,0.431657,0.0205966,0.0340357,1.0,0.03333333333333333,0.00015700000000001824,0.0007960000000000189,0.004710000000000547,0.023880000000000567,0.024340059572647562,-1.338974157490352,0.0008113353190882521,78.84241272524639,moving
197,84,2,0.436362,0.432752,0.0206032,0.0338401,1.0,0.03333333333333333,-0.001566999999999985,0.0010950000000000126,-0.04700999999999955,0.03285000000000038,0.057350349606606434,0.9903087010187662,0.0019116783202202145,145.05463159360602,fast
198,84,2,0.435335,0.433785,0.0209217,0.0343659,1.0,0.03333333333333333,-0.0010270000000000001,0.0010329999999999506,-0.030810000000000004,0.03098999999999852,0.04369938443502275,-0.4095289551475106,0.0014566461478340916,134.83311956069963,fast
199,84,2,0.434613,0.434874,0.021092,0.0345719,1.0,0.03333333333333333,-0.0007220000000000004,0.0010890000000000066,-0.021660000000000013,0.0326700000000002,0.03919801653145238,-0.13504103710711113,0.0013066005510484124,123.54412231962522,fast
200,84,2,0.433731,0.435845,0.0211384,0.0346949,1.0,0.03333333333333333,-0.0008820000000000494,0.0009709999999999996,-0.026460000000001482,0.02912999999999999,0.039353379778617206,0.004660897414944867,0.001311779325953907,132.25018425196015,fast
201,84,2,0.43308,0.436296,0.0212145,0.034788,1.0,0.03333333333333333,-0.0006509999999999572,0.0004510000000000347,-0.019529999999998715,0.013530000000001041,0.023758825728557757,-0.4678366215017835,0.0007919608576185919,145.28654403222993,moving
202,84,2,0.432232,0.437448,0.0215229,0.0352286,1.0,0.03333333333333333,-0.0008480000000000154,0.0011519999999999864,-0.025440000000000462,0.03455999999999959,0.04291371808641143,0.5746467707356102,0.0014304572695470477,126.35719741999628,fast
203,84,2,0.431601,0.438264,0.021449,0.0350385,1.0,0.03333333333333333,-0.0006309999999999927,0.0008159999999999834,-0.01892999999999978,0.024479999999999502,0.030945359910654897,-0.359050745272696,0.00103151199702183,127.71421877039285,fast
204,84,2,0.431003,0.439532,0.0217752,0.0355136,1.0,0.03333333333333333,-0.0005979999999999874,0.0012679999999999914,-0.017939999999999623,0.03803999999999974,0.042058116933595194,0.3333827106882089,0.0014019372311198396,115.24897887919428,fast
205,84,2,0.430123,0.441337,0.0223338,0.0363646,1.0,0.03333333333333333,-0.0008800000000000474,0.001805000000000001,-0.026400000000001422,0.05415000000000003,0.06024269665279003,0.545537391575845,0.002008089888426334,115.99083653200728,fast
206,84,2,0.429329,0.442316,0.022977,0.0372371,1.0,0.03333333333333333,-0.0007939999999999614,0.0009790000000000076,-0.023819999999998842,0.02937000000000023,0.03781519932513854,-0.6728249198295446,0.0012605066441712847,129.0431468649594,fast
207,84,2,0.428404,0.443406,0.0242909,0.0392923,1.0,0.03333333333333333,-0.0009250000000000091,0.0010900000000000354,-0.027750000000000274,0.03270000000000106,0.042887673054154904,0.15217421187049088,0.0014295891018051635,130.31873049663602,fast
208,84,2,0.428057,0.445145,0.0240026,0.0380573,1.0,0.03333333333333333,-0.0003469999999999862,0.0017389999999999906,-0.010409999999999586,0.05216999999999972,0.05319846802305459,0.3093238490669906,0.0017732822674351532,101.28458596847884,fast
209,84,2,0.426728,0.446733,0.0247681,0.0387174,1.0,0.03333333333333333,-0.0013290000000000246,0.0015879999999999783,-0.03987000000000074,0.04763999999999935,0.06212235105016549,0.26771649081332693,0.0020707450350055164,129.92602206819004,fast
210,84,2,0.425567,0.446489,0.0258897,0.0404959,1.0,0.03333333333333333,-0.0011610000000000231,-0.00024399999999996647,-0.034830000000000694,-0.007319999999998994,0.03559088787878203,-0.7959438951415039,0.0011863629292927344,191.86875935424843,fast
211,84,2,0.424673,0.446662,0.026311,0.0412699,1.0,0.03333333333333333,-0.0008939999999999504,0.00017299999999997873,-0.02681999999999851,0.005189999999999362,0.027317549304429076,-0.24820015723058858,0.0009105849768143026,169.0479301146537,moving
212,84,2,0.423745,0.447616,0.0262265,0.0414655,1.0,0.03333333333333333,-0.0009280000000000399,0.0009540000000000104,-0.027840000000001197,0.028620000000000312,0.03992705849421022,0.3782852756934344,0.0013309019498070074,134.2085039820812,fast
213,84,2,0.422582,0.448945,0.0254726,0.0403226,1.0,0.03333333333333333,-0.0011629999999999696,0.001328999999999969,-0.03488999999999909,0.03986999999999907,0.052980458661659985,0.39160200502349285,0.0017660152887219996,131.1889771967892,fast
214,84,2,0.42148,0.450429,0.0247844,0.039054,1.0,0.03333333333333333,-0.0011019999999999919,0.0014840000000000408,-0.033059999999999756,0.044520000000001225,0.055452628431843454,0.07416509310550407,0.001848420947728115,126.59712170429412,fast
215,84,2,0.420529,0.453284,0.0233221,0.0361354,1.0,0.03333333333333333,-0.0009510000000000352,0.0028549999999999964,-0.028530000000001055,0.08564999999999989,0.09027670463635701,1.0447222861354066,0.0030092234878785666,108.42290683497197,fast
216,84,2,0.419509,0.455297,0.023356,0.0359047,1.0,0.03333333333333333,-0.0010199999999999654,0.002012999999999987,-0.03059999999999896,0.06038999999999961,0.06770016321989106,-0.6772962424939786,0.002256672107329702,116.87162495498183,fast
217,84,2,0.418575,0.45682,0.0232746,0.0353714,1.0,0.03333333333333333,-0.0009340000000000459,0.0015229999999999966,-0.028020000000001377,0.0456899999999999,0.05359754192124922,-0.42307863895925507,0.0017865847307083074,121.51926122696403,fast
218,84,2,0.417566,0.45816,0.0240409,0.0362553,1.0,0.03333333333333333,-0.0010089999999999821,0.0013400000000000079,-0.030269999999999464,0.040200000000000236,0.050322091570203904,-0.09826351053135951,0.0016774030523401301,126.9792014922844,fast
219,84,2,0.416485,0.459658,0.0242394,0.0361197,1.0,0.03333333333333333,-0.0010809999999999986,0.0014979999999999993,-0.03242999999999996,0.04493999999999998,0.05541938740188306,0.15291887495037473,0.0018473129133961023,125.81530289392009,fast
220,84,2,0.414766,0.460836,0.0254278,0.0377228,1.0,0.03333333333333333,-0.0017189999999999706,0.0011780000000000124,-0.05156999999999912,0.03534000000000037,0.06251704167664954,0.21292962824299427,0.0020839013892216514,145.5778553402048,fast
221,84,2,0.413619,0.462668,0.0261869,0.0388517,1.0,0.03333333333333333,-0.0011470000000000091,0.0018320000000000003,-0.034410000000000274,0.05496000000000001,0.06484327027533404,0.06978685796053513,0.002161442342511135,122.05034089942143,fast
222,84,2,0.412504,0.463764,0.0269784,0.0400504,1.0,0.03333333333333333,-0.0011150000000000326,0.0010959999999999859,-0.03345000000000098,0.032879999999999576,0.046904124552112014,-0.5381743716966608,0.001563470818403734,135.49235324062863,fast
223,84,2,0.411572,0.465326,0.0274097,0.0407282,1.0,0.03333333333333333,-0.0009319999999999884,0.0015620000000000078,-0.027959999999999652,0.046860000000000235,0.0545675837837814,0.2299037769500815,0.0018189194594593798,120.82329949990094,fast
224,84,2,0.410463,0.466113,0.0279122,0.0416757,1.0,0.03333333333333333,-0.0011089999999999711,0.0007869999999999822,-0.033269999999999134,0.023609999999999465,0.04079613952324309,-0.4131433278161492,0.0013598713174414363,144.63864649858283,fast
225,84,2,0.40893,0.467206,0.028969,0.0433328,1.0,0.03333333333333333,-0.0015330000000000066,0.0010930000000000106,-0.0459900000000002,0.03279000000000032,0.05648242381484739,0.47058852874812895,0.0018827474604949128,144.51184929578756,fast
226,84,2,0.407691,0.467855,0.0297268,0.04467,1.0,0.03333333333333333,-0.0012389999999999901,0.0006490000000000107,-0.0371699999999997,0.01947000000000032,0.04196057435259901,-0.43565548386745123,0.0013986858117533006,152.35402463626076,fast
227,84,2,0.406846,0.468789,0.0301208,0.0453661,1.0,0.03333333333333333,-0.0008450000000000402,0.0009339999999999904,-0.025350000000001205,0.028019999999999712,0.03778548530851556,-0.12525267132250356,0.0012595161769505185,132.13598845525195,fast
228,84,2,0.405611,0.470221,0.031125,0.0470485,1.0,0.03333333333333333,-0.0012349999999999861,0.0014319999999999888,-0.03704999999999958,0.042959999999999665,0.0567297461654813,0.5683278257089722,0.0018909915388493766,130.77547538146393,fast
229,84,2,0.403973,0.471973,0.0317703,0.0483745,1.0,0.03333333333333333,-0.0016379999999999728,0.0017519999999999758,-0.049139999999999184,0.052559999999999274,0.07195340992614488,0.45670991281990736,0.0023984469975381626,133.07396508192642,fast
230,84,2,0.402995,0.474266,0.0318029,0.0486053,1.0,0.03333333333333333,-0.0009780000000000344,0.002293000000000045,-0.029340000000001032,0.06879000000000135,0.07478569181334252,0.08496845661592922,0.002492856393778084,113.0989982661008,fast
231,84,2,0.401944,0.475679,0.0320381,0.0492864,1.0,0.03333333333333333,-0.0010509999999999686,0.0014129999999999976,-0.03152999999999906,0.04238999999999993,0.05283041737484131,-0.6586582331550364,0.0017610139124947103,126.6421473084165,fast
232,84,2,0.400599,0.477618,0.0315542,0.0489511,1.0,0.03333333333333333,-0.0013450000000000406,0.0019389999999999685,-0.04035000000000122,0.058169999999999056,0.07079457182581153,0.5389246335291067,0.0023598190608603844,124.74736343593759,fast
233,84,2,0.399711,0.478935,0.0310283,0.0483265,1.0,0.03333333333333333,-0.0008879999999999999,0.0013170000000000126,-0.026639999999999997,0.03951000000000038,0.04765217413717898,-0.6942719306589765,0.001588405804572633,123.99019982273933,fast
234,84,2,0.398099,0.480897,0.0322861,0.0506437,1.0,0.03333333333333333,-0.0016120000000000023,0.0019620000000000193,-0.04836000000000007,0.05886000000000058,0.07617866630494442,0.8557947650329633,0.002539288876831481,129.4068876533596,fast
235,84,2,0.396012,0.483922,0.0315532,0.0496055,1.0,0.03333333333333333,-0.0020870000000000055,0.003025,-0.06261000000000017,0.09075,0.11025232242451866,1.022209683587227,0.0036750774141506223,124.60246752283183,fast
236,84,2,0.393771,0.486849,0.0314986,0.0494329,1.0,0.03333333333333333,-0.002240999999999993,0.0029269999999999574,-0.06722999999999979,0.08780999999999872,0.11059145084498959,0.010173852614127898,0.003686381694832986,127.43876439846917,fast
237,84,2,0.391517,0.489674,0.0317465,0.049532,1.0,0.03333333333333333,-0.0022539999999999782,0.002825000000000022,-0.06761999999999935,0.08475000000000066,0.1084206018245611,-0.06512547061285442,0.0036140200608187033,128.58553002832366,fast
